church_father,CF_ID,Bullinger_ID,work,language,source,editor,source_url
Hilarius von Poitiers,cf012,P18048,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0149p.stoa003.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=927/15262/14993
Athanasius von Alexandrien,cf013,P18895,Epistolae ad Luciferum,lat,013_Athanasius-Alexandrinus_Epistolae-ad-Luciferum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=938/346/6901
Athanasius von Alexandrien,cf013,P18895,Vita B. Antonii abbatis,lat,073_Athanasius-Alexandrinus_-Evagrius-Antiochensis_Vita-B.-Antonii-abbatis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=938/2996/7996
Athanasius von Alexandrien,cf013,P18895,De observationibus monachorum,lat,103_Athanasius-Alexandrinus_De-observationibus-monachorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=938/3717/8740
Athanasius von Alexandrien,cf013,P18895,Exhortatio ad sponsam Christi,lat,103_Athanasius-Alexandrinus_Exhortatio-ad-sponsam-Christi.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=938/3718/8741
Athanasius von Alexandrien,cf013,P18895,Contra gentes,,pta0022.pta001.pta-grc1.xml,,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta001.pta-grc1
Athanasius von Alexandrien,cf013,P18895,De incarnatione,,pta0022.pta002.pta-grc1.xml,,https://pta.bbaw.de/text/e2f20333/urn:cts:pta:pta0022.pta002.pta-grc1
Athanasius von Alexandrien,cf013,P18895,De decretis Nicaenae synodi,,pta0022.pta003.pta-grc1.xml,,https://pta.bbaw.de/text/42f98b11/urn:cts:pta:pta0022.pta003.pta-grc1
Athanasius von Alexandrien,cf013,P18895,De sententia Dionysii,,pta0022.pta004.pta-grc1.xml,,https://pta.bbaw.de/text/42f98b11/urn:cts:pta:pta0022.pta004.pta-grc1
Athanasius von Alexandrien,cf013,P18895,Apologia ad Constantium,,pta0022.pta010.pta-grc1.xml,,https://pta.bbaw.de/text/42f98b11/urn:cts:pta:pta0022.pta010.pta-grc1
Basilius der Grosse (Caesariensis),cf014,P18887,Prologus in librum Psalmorum,lat,036_Basilius-Caesareae_-Rufinus-Aquileiensis_Prologus-in-librum-Psalmorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=1472/772/7330
Basilius der Grosse (Caesariensis),cf014,P18887,Admonitio ad filium spiritualem,lat,103_Basilius-Caesareae_Admonitio-ad-filium-spiritualem.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=1472/3721/8744
Basilius der Grosse (Caesariensis),cf014,P18887,Regula S. Basilii,lat,103_Basilius-Caesareae_Regula-S.-Basilii.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=1472/3722/8745
Basilius der Grosse (Caesariensis),cf014,P18887,De poetis legendis,Greek,tlg2040.tlg002.perseus-grc1.xml,Roy J. Deferrari,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2040.tlg002.perseus-grc1/
Basilius der Grosse (Caesariensis),cf014,P18887,Epistulae,Greek; English; Latin,tlg2040.tlg004.perseus-grc1.xml,Roy J. Deferrari,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2040.tlg004.perseus-grc1/
Gregor von Nazianz,cf015,P17965,Christus patiens [Dub.] (fort. auctore Constantino Manasse),grc; lat,tlg2022.tlg003.1st1K-grc1.xml,Johann Georg Brambs,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg003.1st1K-grc1/
Gregor von Nazianz,cf015,P17965,Adversus Eunomianos (orat. 27),grc; lat; eng,tlg2022.tlg007.1st1K-grc1.xml,Arthur James Mason,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg007.1st1K-grc1/
Gregor von Nazianz,cf015,P17965,De Theologia (Orat. 28),grc; lat; eng,tlg2022.tlg008.1st1K-grc1.xml,Arthur James Mason,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg008.1st1K-grc1/
Gregor von Nazianz,cf015,P17965,De Filio (Orat. 29),grc; lat; eng,tlg2022.tlg009.1st1K-grc1.xml,Arthur James Mason,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg009.1st1K-grc1/
Gregor von Nazianz,cf015,P17965,De Filio (Orat. 30),grc; lat; eng,tlg2022.tlg010.1st1K-grc1.xml,Arthur James Mason,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg010.1st1K-grc1/
Gregor von Nazianz,cf015,P17965,De Spiritu Sancto (Orat. 31),grc; lat; eng,tlg2022.tlg011.1st1K-grc1.xml,Arthur James Mason,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg011.1st1K-grc1/
Gregor von Nazianz,cf015,P17965,Sententiae = (Carmen morale XXX),grc; deu,tlg2022.tlg060.1st1K-grc1.xml,Manfred Ullmann,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2022.tlg060.1st1K-grc1/
Ambrosius von Mailand,cf016,P18993,De Abraham,lat,014_Ambrosius-Mediolanensis_De-Abraham.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/392/6947
Ambrosius von Mailand,cf016,P18993,De Isaac et Anima,lat,014_Ambrosius-Mediolanensis_De-Isaac-et-Anima.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/394/6949
Ambrosius von Mailand,cf016,P18993,De benedictionibus patriarcharum,lat,014_Ambrosius-Mediolanensis_De-benedictionibus-patriarcharum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/397/6952
Ambrosius von Mailand,cf016,P18993,De bono mortis,lat,014_Ambrosius-Mediolanensis_De-bono-mortis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/398/6953
Ambrosius von Mailand,cf016,P18993,Enarrationes in XII psalmos Davidicos,lat,014_Ambrosius-Mediolanensis_Enarrationes-in-XII-psalmos-Davidicos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/401/6956
Ambrosius von Mailand,cf016,P18993,Fragmentum,lat,014_Ambrosius-Mediolanensis_Fragmentum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/402/6957
Ambrosius von Mailand,cf016,P18993,Hexaemeron,lat,014_Ambrosius-Mediolanensis_Hexaemeron.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/403/6958
Ambrosius von Mailand,cf016,P18993,Anacephalaeosis Historiae de excidio Hierosolymitanae urbis,lat,015_Ambrosius-Mediolanensis_Anacephalaeosis-Historiae-de-excidio-Hierosolymitanae-urbis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/407/6962
Ambrosius von Mailand,cf016,P18993,Commentarius in Cantica canticorum,lat,015_Ambrosius-Mediolanensis_Commentarius-in-Cantica-canticorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/408/6963
Ambrosius von Mailand,cf016,P18993,De excidio urbis Hierosolymitanae,lat,015_Ambrosius-Mediolanensis_De-excidio-urbis-Hierosolymitanae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/409/6964
Ambrosius von Mailand,cf016,P18993,Expositio Evangelii secundum Lucam,lat,015_Ambrosius-Mediolanensis_Expositio-Evangelii-secundum-Lucam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/410/6965
Ambrosius von Mailand,cf016,P18993,Expositio in psalmum David CXVIII,lat,015_Ambrosius-Mediolanensis_Expositio-in-psalmum-David-CXVIII.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/411/6966
Ambrosius von Mailand,cf016,P18993,De Spiritu Sancto,lat,016_Ambrosius-Mediolanensis_De-Spiritu-Sancto.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/412/6967
Ambrosius von Mailand,cf016,P18993,De excessu fratris sui Satyrus,lat,016_Ambrosius-Mediolanensis_De-excessu-fratris-sui-Satyrus.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/413/6968
Ambrosius von Mailand,cf016,P18993,De fide,lat,016_Ambrosius-Mediolanensis_De-fide.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/21486/21369
Ambrosius von Mailand,cf016,P18993,De incarnationis Dominicae sacramento,lat,016_Ambrosius-Mediolanensis_De-incarnationis-Dominicae-sacramento.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/414/6969
Ambrosius von Mailand,cf016,P18993,De institutione virginis,lat,016_Ambrosius-Mediolanensis_De-institutione-virginis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/21489/21372
Ambrosius von Mailand,cf016,P18993,De lapsu virginis consecratae,lat,016_Ambrosius-Mediolanensis_De-lapsu-virginis-consecratae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/415/6970
Ambrosius von Mailand,cf016,P18993,De mysteriis,lat,016_Ambrosius-Mediolanensis_De-mysteriis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/416/6971
Ambrosius von Mailand,cf016,P18993,De obitu Theodosii oratio,lat,016_Ambrosius-Mediolanensis_De-obitu-Theodosii-oratio.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/417/6972
Ambrosius von Mailand,cf016,P18993,De obitu Valentiniani consolatio,lat,016_Ambrosius-Mediolanensis_De-obitu-Valentiniani-consolatio.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/418/6973
Ambrosius von Mailand,cf016,P18993,De officiis ministrorum,lat,016_Ambrosius-Mediolanensis_De-officiis-ministrorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/419/6974
Ambrosius von Mailand,cf016,P18993,De poenitentia,lat,016_Ambrosius-Mediolanensis_De-poenitentia.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/420/6975
Ambrosius von Mailand,cf016,P18993,De sacramentis,lat,016_Ambrosius-Mediolanensis_De-sacramentis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/421/6976
Ambrosius von Mailand,cf016,P18993,De viduis,lat,016_Ambrosius-Mediolanensis_De-viduis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/422/6977
Ambrosius von Mailand,cf016,P18993,De virginibus,lat,016_Ambrosius-Mediolanensis_De-virginibus.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/21496/21380
Ambrosius von Mailand,cf016,P18993,De virginitate,lat,016_Ambrosius-Mediolanensis_De-virginitate.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/423/6978
Ambrosius von Mailand,cf016,P18993,Epistolarum classis I,lat,016_Ambrosius-Mediolanensis_Epistolarum-classis-I.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/21515/21400
Ambrosius von Mailand,cf016,P18993,Epistolarum classis II,lat,016_Ambrosius-Mediolanensis_Epistolarum-classis-II.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/424/6979
Ambrosius von Mailand,cf016,P18993,Exhortatio virginitatis,lat,016_Ambrosius-Mediolanensis_Exhortatio-virginitatis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/425/6980
Ambrosius von Mailand,cf016,P18993,Fragmentum ex Theodoreto desumptum,lat,016_Ambrosius-Mediolanensis_Fragmentum-ex-Theodoreto-desumptum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/426/6981
Ambrosius von Mailand,cf016,P18993,Hymni,lat,016_Ambrosius-Mediolanensis_Hymni.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/427/6982
Ambrosius von Mailand,cf016,P18993,Sermones,lat,018_Ambrosius-Mediolanensis_Sermones.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=958/464/7019
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa015.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15136/14865
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa019.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15128/14857
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa021.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15114/14843
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa025.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15118/14847
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa029.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15158/14887
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa032.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15166/14895
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa034.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15119/14848
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa035.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15121/14850
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa038.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15124/14853
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa039.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15125/14854
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa042.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15126/14855
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa044.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15131/14860
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa048.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15248/14979
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa051.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15249/14980
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa052.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15250/14981
Ambrosius von Mailand,cf016,P18993,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0022.stoa054.opp-lat1.xml,,https://mlat.uzh.ch/browser?path=958/15256/14987
Didymus der Blinde (Alexandria),cf017,P18454,De Spiritu Sancto,lat,023_Didymus-Alexandrinus_-Hieronymus-Stridonensis_De-Spiritu-Sancto.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=20352/589/7145
Epiphanius von Salamis,cf018,P17892,Ancoratus,grc; lat; deu,tlg2021.tlg001.1st1K-grc1.xml,Karl Holl,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2021.tlg001.1st1K-grc1/
Epiphanius von Salamis,cf018,P17892,Panarion (Adversus haereses),grc; lat; deu,tlg2021.tlg002.1st1K-grc1.xml,Karl Holl,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2021.tlg002.1st1K-grc1/
Epiphanius von Salamis,cf018,P17892,Anacephalaeosis [Sp.],grc; lat,tlg2021.tlg003.1st1K-grc1.xml,Karl Holl,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2021.tlg003.1st1K-grc1/
Johannes Chrysostomus,cf019,P4541,Interpretatio XXVI homiliarum,lat,021_Joannes-Chrysostomus_Interpretatio-XXVI-homiliarum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=999/560/7116
Sophronius Eusebius Hieronymus,cf020,P18986,Notitia historica,lat,003_Hieronymus-Stridonensis_Notitia-historica.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/194/97
Sophronius Eusebius Hieronymus,cf020,P18986,Vita Sancti Hilarii,lat,009_Hieronymus-Stridonensis_Vita-Sancti-Hilarii.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/307/6862
Sophronius Eusebius Hieronymus,cf020,P18986,Epistolae,lat,022_Hieronymus-Stridonensis_Epistolae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/576/7132
Sophronius Eusebius Hieronymus,cf020,P18986,De X nominibus Dei,lat,023_Hieronymus-Stridonensis_-Auctores-incerti_De-X-nominibus-Dei.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21573/21362
Sophronius Eusebius Hieronymus,cf020,P18986,Adversus Jovinianum,lat,023_Hieronymus-Stridonensis_Adversus-Jovinianum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/593/7149
Sophronius Eusebius Hieronymus,cf020,P18986,Apologia adversus libros Rufini,lat,023_Hieronymus-Stridonensis_Apologia-adversus-libros-Rufini.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/594/7150
Sophronius Eusebius Hieronymus,cf020,P18986,Commentarius in Ecclesiasten,lat,023_Hieronymus-Stridonensis_Commentarius-in-Ecclesiasten.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/595/7151
Sophronius Eusebius Hieronymus,cf020,P18986,Contra Joannem Hierosolymitanum,lat,023_Hieronymus-Stridonensis_Contra-Joannem-Hierosolymitanum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/596/7152
Sophronius Eusebius Hieronymus,cf020,P18986,Contra Vigilantium,lat,023_Hieronymus-Stridonensis_Contra-Vigilantium.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/597/7153
Sophronius Eusebius Hieronymus,cf020,P18986,De nominibus Hebraicis,lat,023_Hieronymus-Stridonensis_De-nominibus-Hebraicis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21574/21373
Sophronius Eusebius Hieronymus,cf020,P18986,De situ et nominibus locorum Hebraicorum,lat,023_Hieronymus-Stridonensis_De-situ-et-nominibus-locorum-Hebraicorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/598/7154
Sophronius Eusebius Hieronymus,cf020,P18986,De virginitate B. Mariae,lat,023_Hieronymus-Stridonensis_De-virginitate-B.-Mariae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/599/7155
Sophronius Eusebius Hieronymus,cf020,P18986,De viris illustribus,lat,023_Hieronymus-Stridonensis_De-viris-illustribus.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/600/7156
Sophronius Eusebius Hieronymus,cf020,P18986,Dialogus contra Luciferianos,lat,023_Hieronymus-Stridonensis_Dialogus-contra-Luciferianos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/601/7157
Sophronius Eusebius Hieronymus,cf020,P18986,Dialogus contra Pelagianos,lat,023_Hieronymus-Stridonensis_Dialogus-contra-Pelagianos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/602/7158
Sophronius Eusebius Hieronymus,cf020,P18986,Excerpta de aliquot Palestinae locis,lat,023_Hieronymus-Stridonensis_Excerpta-de-aliquot-Palestinae-locis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/603/7159
Sophronius Eusebius Hieronymus,cf020,P18986,Quaestiones Hebraicae in Genesim,lat,023_Hieronymus-Stridonensis_Quaestiones-Hebraicae-in-Genesim.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/604/7160
Sophronius Eusebius Hieronymus,cf020,P18986,Vita Malchi monachi captivi,lat,023_Hieronymus-Stridonensis_Vita-Malchi-monachi-captivi.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/605/7161
Sophronius Eusebius Hieronymus,cf020,P18986,Vita S. Hilarionis,lat,023_Hieronymus-Stridonensis_Vita-S.-Hilarionis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/606/7162
Sophronius Eusebius Hieronymus,cf020,P18986,Vita S. Pauli primi eremitae,lat,023_Hieronymus-Stridonensis_Vita-S.-Pauli-primi-eremitae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/607/7163
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Isaiam,lat,024_Hieronymus-Stridonensis_Commentaria-in-Isaiam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/614/7170
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Jeremiam,lat,024_Hieronymus-Stridonensis_Commentaria-in-Jeremiam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/615/7171
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Abacuc,lat,025_Hieronymus-Stridonensis_Commentaria-in-Abacuc.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/618/7174
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Abdiam,lat,025_Hieronymus-Stridonensis_Commentaria-in-Abdiam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/619/7175
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Aggaeum,lat,025_Hieronymus-Stridonensis_Commentaria-in-Aggaeum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/620/7176
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Amos,lat,025_Hieronymus-Stridonensis_Commentaria-in-Amos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21567/21345
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Danielem,lat,025_Hieronymus-Stridonensis_Commentaria-in-Danielem.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21568/21346
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Ezechielem,lat,025_Hieronymus-Stridonensis_Commentaria-in-Ezechielem.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21569/21347
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Joelem,lat,025_Hieronymus-Stridonensis_Commentaria-in-Joelem.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/621/7177
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Jonam,lat,025_Hieronymus-Stridonensis_Commentaria-in-Jonam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21570/21348
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Malachiam,lat,025_Hieronymus-Stridonensis_Commentaria-in-Malachiam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/622/7178
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Michaeam,lat,025_Hieronymus-Stridonensis_Commentaria-in-Michaeam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21571/21349
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Naum,lat,025_Hieronymus-Stridonensis_Commentaria-in-Naum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/623/7179
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Osee,lat,025_Hieronymus-Stridonensis_Commentaria-in-Osee.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21572/21350
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Sophoniam,lat,025_Hieronymus-Stridonensis_Commentaria-in-Sophoniam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/624/7180
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Zachariam,lat,025_Hieronymus-Stridonensis_Commentaria-in-Zachariam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/625/7181
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Epistolam ad Ephesios,lat,026_Hieronymus-Stridonensis_Commentaria-in-Epistolam-ad-Ephesios.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/630/7186
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Epistolam ad Galatas,lat,026_Hieronymus-Stridonensis_Commentaria-in-Epistolam-ad-Galatas.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/631/7187
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Epistolam ad Philemonem,lat,026_Hieronymus-Stridonensis_Commentaria-in-Epistolam-ad-Philemonem.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/632/7188
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Epistolam ad Titum,lat,026_Hieronymus-Stridonensis_Commentaria-in-Epistolam-ad-Titum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/633/7189
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Job,lat,026_Hieronymus-Stridonensis_Commentaria-in-Job.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/634/7190
Sophronius Eusebius Hieronymus,cf020,P18986,Commentaria in Matthaeum,lat,026_Hieronymus-Stridonensis_Commentaria-in-Matthaeum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/635/7191
Sophronius Eusebius Hieronymus,cf020,P18986,Chronicon S. Hieronymi,lat,027_Hieronymus-Stridonensis_Chronicon-S.-Hieronymi.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/637/7193
Sophronius Eusebius Hieronymus,cf020,P18986,Canticum Canticorum,lat,028_Hieronymus-Stridonensis_Canticum-Canticorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/639/7196
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Danielis,lat,028_Hieronymus-Stridonensis_Liber-Danielis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/640/7197
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Deuteronomii,lat,028_Hieronymus-Stridonensis_Liber-Deuteronomii.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/641/7198
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Ecclesiastes,lat,028_Hieronymus-Stridonensis_Liber-Ecclesiastes.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/642/7199
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Esther,lat,028_Hieronymus-Stridonensis_Liber-Esther.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/643/7200
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Exodi,lat,028_Hieronymus-Stridonensis_Liber-Exodi.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/644/7201
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Ezechielis,lat,028_Hieronymus-Stridonensis_Liber-Ezechielis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/645/7202
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Ezrae,lat,028_Hieronymus-Stridonensis_Liber-Ezrae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/646/7203
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Genesis,lat,028_Hieronymus-Stridonensis_Liber-Genesis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/647/7204
