church_father,work,language,source,_editor
Rufinus von Aquileia,Historia monachorum,lat,021_Rufinus-Aquileiensis_Historia-monachorum.xml,Jacques-Paul Migne
Rufinus von Aquileia,Opera Tyrannii Rufini,lat,021_Rufinus-Aquileiensis_Opera-Tyrannii-Rufini.xml,Jacques-Paul Migne
Rufinus von Aquileia,Confessio fidei,lat,048_Rufinus-Aquileiensis_Confessio-fidei.xml,Jacques-Paul Migne
Rufinus von Aquileia,Praefatio,lat,103_Rufinus-Aquileiensis_Praefatio.xml,Jacques-Paul Migne
Rufinus von Aquileia,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0244d.stoa005.opp-lat1.xml,
Salamanes Hermeias Sozomenos,Historia tripartita,lat,069_Sozomenus_-Socrates_-Theodoretus_-Cassiodorus-Vivariensis_Historia-tripartita.xml,Jacques-Paul Migne
Sulpicius Severus,Epistolae 1,lat,020_Sulpicius-Severus_Epistolae-1.xml,Jacques-Paul Migne
Sulpicius Severus,Excerpta,lat,073_Sulpicius-Severus_-Joannes-Cassianus_Excerpta.xml,Jacques-Paul Migne
Sulpicius Severus,Epistolae 2,lat,080_Sulpicius-Severus_Epistolae-2.xml,Jacques-Paul Migne
Sulpicius Severus,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0270.stoa001.opp-lat1.xml,
Sulpicius Severus,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0270.stoa002.opp-lat2.xml,
Sulpicius Severus,Corpus Scriptorum Ecclesiasticorum Latinorum (CSEL),lat,stoa0270.stoa003.opp-lat2.xml,
Tatian,Oratio ad Graecos,grc; lat,tlg1766.tlg001.perseus-grc1.xml,Johann Carl Theodor Otto
Clemens von Rom,Epistula I ad Corinthios,grc; lat,tlg1271.tlg001.1st1K-grc1.xml,Kirsopp Lake
Clemens von Rom,Epistula II ad Corinthios,grc; lat,tlg1271.tlg002.1st1K-grc1.xml,Kirsopp Lake
Clemens von Rom,Ἐπιστολὴ Πέτρου πρὸς Ἰάκωβον,grc,tlg1271.tlg003.1st1K-grc1.xml,Albert Schwegler
Clemens von Rom,Διαμαρτυρία περὶ τῶν τοῦ βιβλίου λαμβανόντων,grc,tlg1271.tlg004.1st1K-grc1.xml,Albert Schwegler
Clemens von Rom,Ἐπιστολὴ Κλήμεντος πρὸς Ἰάκωβον,grc,tlg1271.tlg005.1st1K-grc1.xml,Albert Schwegler
Clemens von Rom,Ὁμίλαι,grc,tlg1271.tlg006.1st1K-grc1.xml,Albert Schwegler
Clemens von Rom,Epistulae de virginitate [Sp.],grc; lat,tlg1271.tlg010.1st1K-grc1.xml,Francis Xavier Funk; Francis Diekamp
Clemens von Rom,Clementina Epitome Prior Edita Correctior,grc; lat,tlg1271.tlg011.1st1K-grc1.xml,Albert Dressel
Clemens von Rom,Clementina Epitome Altera Nunc Primum Edita,grc; lat,tlg1271.tlg012.1st1K-grc1.xml,Albert Dressel
Barnabas (Epistula Barnabae),Βαρνάβα ἐπιστολή,grc; lat,tlg1216.tlg001.opp-grc1.xml,Kirsopp Lake
Hermas (Pastor Hermae),Ποιμὴν,grc,tlg1419.tlg001.1st1K-grc1.xml,Kirsopp Lake
Gregor von Nyssa,De creatione hominis,lat,067_Gregorius-Nyssenus_-Dionysius-Exiguus_De-creatione-hominis.xml,Jacques-Paul Migne
Gregor von Nyssa,Epistola ad Petrum,lat,067_Gregorius-Nyssenus_-Dionysius-Exiguus_Epistola-ad-Petrum.xml,Jacques-Paul Migne
Methodius von Olympus,Symposium Sive Convivium Decem Virginum,grc; lat; deu,tlg2959.tlg001.opp-grc1.xml,D.G. Nathanael Bonwetsch
Methodius von Olympus,De Libero Arbitrio,grc; lat; deu,tlg2959.tlg002.opp-grc1.xml,D.G. Nathanael Bonwetsch
Methodius von Olympus,"De Creatis (Fragmenta Ap. Photium, Bibl. Cod. 235)",grc; lat; deu,tlg2959.tlg005.opp-grc1.xml,D.G. Nathanael Bonwetsch
Methodius von Olympus,Adversus Porphyrium (Fragmenta),grc; lat; deu,tlg2959.tlg006.opp-grc1.xml,D.G. Nathanael Bonwetsch
Methodius von Olympus,Fragmenta In Job (In Catenis),grc; lat; deu,tlg2959.tlg007.opp-grc1.xml,D.G. Nathanael Bonwetsch
Methodius von Olympus,De Martyribus (Fragmenta),grc; lat; deu,tlg2959.tlg008.opp-grc1.xml,D.G. Nathanael Bonwetsch
Methodius von Olympus,Fragmenta Incerta [Sp.],grc; lat; deu,tlg2959.tlg010.opp-grc1.xml,D.G. Nathanael Bonwetsch
Maximus Confessor,Documenta varia,lat,080_Maximus-Constantinopolitanus_Documenta-varia.xml,Jacques-Paul Migne
Johannes von Damaskus,Vita SS. Barlaam et Josaphat,lat,073_Joannes-Damascenus_-Billius-Jacobus_Vita-SS.-Barlaam-et-Josaphat.xml,Jacques-Paul Migne
Leo I. (der Große),Appendix prima,lat,054_Leo-I_Appendix-prima.xml,Jacques-Paul Migne
Leo I. (der Große),Appendix secunda,lat,054_Leo-I_Appendix-secunda.xml,Jacques-Paul Migne
Leo I. (der Große),Epistolae,lat,054_Leo-I_Epistolae.xml,Jacques-Paul Migne
Leo I. (der Große),Sermones,lat,054_Leo-I_Sermones.xml,Jacques-Paul Migne
Leo I. (der Große),De haeresi Pelagiana,lat,055_Leo-I_De-haeresi-Pelagiana.xml,Jacques-Paul Migne
Leo I. (der Große),De haeresi et historia Eutychiana,lat,055_Leo-I_De-haeresi-et-historia-Eutychiana.xml,Jacques-Paul Migne
Leo I. (der Große),De haeresi et historia Manichaeorum,lat,055_Leo-I_De-haeresi-et-historia-Manichaeorum.xml,Jacques-Paul Migne
Leo I. (der Große),De haeresi et historia Priscillianistarum,lat,055_Leo-I_De-haeresi-et-historia-Priscillianistarum.xml,Jacques-Paul Migne
Leo I. (der Große),De vocatione omnium gentium,lat,055_Leo-I_De-vocatione-omnium-gentium.xml,Jacques-Paul Migne
Leo I. (der Große),Epistola LXXXVIII,lat,055_Leo-I_Epistola-LXXXVIII.xml,Jacques-Paul Migne
Leo I. (der Große),Sacramenta Romanae Ecclesiae,lat,055_Leo-I_Sacramenta-Romanae-Ecclesiae.xml,Jacques-Paul Migne
Leo I. (der Große),Sermones inediti,lat,056_Leo-I_Sermones-inediti.xml,Jacques-Paul Migne
Leo I. (der Große),Epistola ad Flavianum,lat,062_Leo-I_Epistola-ad-Flavianum.xml,Jacques-Paul Migne
Prosper von Aquitanien,Chronicon Prosperi Aquitanici,lat,027_Prosper-Aquitanus_Chronicon-Prosperi-Aquitanici.xml,Jacques-Paul Migne
Prosper von Aquitanien,Epistola CCXXV,lat,044_Prosper-Aquitanus_Epistola-CCXXV.xml,Jacques-Paul Migne
Prosper von Aquitanien,Contra Collatorem,lat,045_Prosper-Aquitanus_Contra-Collatorem.xml,Jacques-Paul Migne
Prosper von Aquitanien,De gratia et libero arbitrio,lat,045_Prosper-Aquitanus_De-gratia-et-libero-arbitrio.xml,Jacques-Paul Migne
Prosper von Aquitanien,Epigramma in obtrectatorem Augustini,lat,045_Prosper-Aquitanus_Epigramma-in-obtrectatorem-Augustini.xml,Jacques-Paul Migne
Prosper von Aquitanien,Responsiones ad capitula Gallorum,lat,045_Prosper-Aquitanus_Responsiones-ad-capitula-Gallorum.xml,Jacques-Paul Migne
Prosper von Aquitanien,Responsiones ad excerpta Genuensium,lat,045_Prosper-Aquitanus_Responsiones-ad-excerpta-Genuensium.xml,Jacques-Paul Migne
Prosper von Aquitanien,Responsiones ad objectiones Vincentianas,lat,045_Prosper-Aquitanus_Responsiones-ad-objectiones-Vincentianas.xml,Jacques-Paul Migne
Prosper von Aquitanien,Sententiae delibatae ex Augustino,lat,045_Prosper-Aquitanus_Sententiae-delibatae-ex-Augustino.xml,Jacques-Paul Migne
Prosper von Aquitanien,Appendicula ad Chronicum,lat,051_Prosper-Aquitanus_Appendicula-ad-Chronicum.xml,Jacques-Paul Migne
Prosper von Aquitanien,Carmen de ingratis,lat,051_Prosper-Aquitanus_Carmen-de-ingratis.xml,Jacques-Paul Migne
Prosper von Aquitanien,Chronicum integrum,lat,051_Prosper-Aquitanus_Chronicum-integrum.xml,Jacques-Paul Migne
Prosper von Aquitanien,Contra collatorem,lat,051_Prosper-Aquitanus_Contra-collatorem.xml,Jacques-Paul Migne
Prosper von Aquitanien,De gratia Dei et libero arbitrio voluntatis,lat,051_Prosper-Aquitanus_De-gratia-Dei-et-libero-arbitrio-voluntatis.xml,Jacques-Paul Migne
Prosper von Aquitanien,Epigramma alterum in obtractorem Augustini,lat,051_Prosper-Aquitanus_Epigramma-alterum-in-obtractorem-Augustini.xml,Jacques-Paul Migne
Prosper von Aquitanien,Epigramma in obtractorem Augustini,lat,051_Prosper-Aquitanus_Epigramma-in-obtractorem-Augustini.xml,Jacques-Paul Migne
Prosper von Aquitanien,Epigrammata ex sententiis Augustini,lat,051_Prosper-Aquitanus_Epigrammata-ex-sententiis-Augustini.xml,Jacques-Paul Migne
Prosper von Aquitanien,Epistola ad Rufinum,lat,051_Prosper-Aquitanus_Epistola-ad-Rufinum.xml,Jacques-Paul Migne
Prosper von Aquitanien,Epistola ad Augustinum,lat,051_Prosper-Aquitanus_Epistola_ad_Augustinum.xml,Jacques-Paul Migne
Prosper von Aquitanien,Epitaphium Nestorianae et Pelagianae haeresium,lat,051_Prosper-Aquitanus_Epitaphium-Nestorianae-et-Pelagianae-haeresium.xml,Jacques-Paul Migne
Prosper von Aquitanien,Expositio Psalmorum a C usque ad CL,lat,051_Prosper-Aquitanus_Expositio-Psalmorum-a-C-usque-ad-CL.xml,Jacques-Paul Migne
Prosper von Aquitanien,Responsiones pro Augustino ad capitula Gallorum,lat,051_Prosper-Aquitanus_Responsiones-pro-Augustino-ad-capitula-Gallorum.xml,Jacques-Paul Migne
Prosper von Aquitanien,Responsiones pro Augustino ad capitula objectionum Vincentianarum,lat,051_Prosper-Aquitanus_Responsiones-pro-Augustino-ad-capitula-objectionum-Vincentianarum.xml,Jacques-Paul Migne
Prosper von Aquitanien,Responsiones pro Augustino ad excerpta Genuensium,lat,051_Prosper-Aquitanus_Responsiones-pro-Augustino-ad-excerpta-Genuensium.xml,Jacques-Paul Migne
Prosper von Aquitanien,Sententiae delibatae ex operibus S. Augustini,lat,051_Prosper-Aquitanus_Sententiae-delibatae-ex-operibus-S.-Augustini.xml,Jacques-Paul Migne
Ephrem der Syrer,Vita S. Abrahae,lat,073_Ephraem-Edessensis_-Auctor-incertus_Vita-S.-Abrahae.xml,Jacques-Paul Migne
Ephrem der Syrer,Vita S. Mariae meretricis,lat,073_Ephraem-Edessensis_-Auctor-incertus_Vita-S.-Mariae-meretricis.xml,Jacques-Paul Migne
